,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,position,team_name,friendly_name
143,100.0,100.0,433154,0,0,0,0,1,3,4.8,5.3,4,Dwight,5.8,97,False,,2019-09-26T14:30:17.961067Z,60,433154.jpg,3.4,McNeil,1.1,False,,a,5,90,99,200334,9983,155926,4197,1.0,16.5,McNeil,2529,2,6,12,38,0,0,0,4,0,0,6,410,503.8,713.6,309.0,152.6,MID,Burnley,Dwight McNeil
144,100.0,100.0,90517,0,0,0,0,0,3,-0.8,-0.3,0,Robbie,0.2,98,False,,2020-01-12T11:00:21.132803Z,55,90517.jpg,2.1,Brady,0.0,False,,a,5,90,29,3921,25,4487,37,0.0,5.3,Brady,395,1,2,1,10,0,0,0,1,0,0,0,104,105.6,87.2,86.0,27.9,MID,Burnley,Robbie Brady
145,0.0,0.0,39847,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,99,False,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,39847.jpg,0.0,Defour,0.0,False,,u,5,90,0,319,3,439,6,0.0,0.0,Defour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Burnley,Steven Defour
146,100.0,100.0,83314,0,0,-1,1,0,3,1.5,2.0,1,Jeff,2.5,100,False,,2019-12-21T17:00:13.956122Z,54,83314.jpg,2.8,Hendrick,0.1,False,,a,5,90,67,15009,117,16007,151,0.5,12.4,Hendrick,1930,2,2,10,30,0,0,0,8,0,0,4,197,269.8,213.7,282.0,76.5,MID,Burnley,Jeff Hendrick
147,100.0,100.0,60551,0,0,-1,1,1,3,3.0,3.5,1,Ashley,4.0,101,False,,2019-12-19T15:00:19.383162Z,54,60551.jpg,3.5,Westwood,0.9,False,,a,5,90,91,99189,2829,93884,3419,0.7,16.9,Westwood,2340,2,6,11,29,0,0,0,9,0,0,9,415,456.0,589.1,121.0,116.6,MID,Burnley,Ashley Westwood
148,100.0,100.0,40145,0,0,-1,1,0,3,1.2,1.7,1,Jack,2.2,102,False,,2019-09-29T10:30:09.629136Z,49,40145.jpg,2.3,Cork,0.2,False,,a,5,90,62,13801,197,23062,140,0.4,12.7,Cork,2365,0,0,10,36,0,0,0,1,0,0,0,279,300.4,192.7,311.0,80.5,MID,Burnley,Jack Cork
149,100.0,100.0,17349,0,0,-4,4,0,3,-0.8,-0.3,1,Aaron,0.2,430,False,,2019-12-23T18:00:10.964344Z,46,17349.jpg,0.9,Lennon,0.1,False,,a,5,90,15,5308,37,10940,55,0.0,3.3,Lennon,485,0,0,0,15,0,0,0,4,0,0,0,51,45.0,37.8,12.0,9.6,MID,Burnley,Aaron Lennon
150,100.0,100.0,39487,0,0,-3,3,1,2,-1.0,-0.5,0,Erik,0.0,447,False,,2019-12-02T16:00:24.543370Z,42,39487.jpg,2.8,Pieters,4.0,False,,a,5,90,42,1009435,191,913467,2087,0.0,10.0,Pieters,1233,0,3,3,29,0,0,0,1,0,0,7,226,238.6,152.7,23.0,41.1,DEF,Burnley,Erik Pieters
151,75.0,100.0,44683,0,0,-3,3,0,4,2.8,3.3,5,Jay,3.8,451,False,Knee injury - 75% chance of playing,2020-03-12T14:30:25.379926Z,57,44683.jpg,2.3,Rodriguez,0.3,False,,d,5,90,65,36957,1124,46001,1302,0.7,11.4,Rodriguez,1376,5,1,4,26,0,0,0,1,0,0,3,179,277.8,79.7,525.0,87.3,FWD,Burnley,Jay Rodriguez
152,,,220037,0,0,-2,2,0,1,-1.0,-0.5,0,Bailey,0.0,495,False,,,43,220037.jpg,0.0,Peacock-Farrell,0.1,False,,a,5,90,0,1609,9,3685,27,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GK,Burnley,Bailey Peacock-Farrell
153,,,195064,0,0,0,0,0,3,-1.0,-0.5,0,Mace,0.0,571,False,,,45,195064.jpg,0.0,Goodridge,0.0,False,,a,5,90,0,502,19,382,19,0.0,0.0,Goodridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Burnley,Mace Goodridge
154,0.0,0.0,195471,0,0,-1,1,0,2,0.0,0.0,0,Anthony,0.0,572,False,Joined Grimsby Town on loan until the end of the season on 7/1. - Expected back 01 Jul,2020-01-08T02:00:17.684892Z,39,195471.jpg,0.0,Driscoll-Glennon,0.0,False,,n,5,90,0,2969,218,1957,146,0.0,0.0,Driscoll-Glennon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Burnley,Anthony Driscoll-Glennon
155,,,432793,0,0,0,0,0,2,-1.0,-0.5,0,Abd-Al-Ali Morakinyo Olaposi,0.0,596,False,,,40,432793.jpg,0.0,Koiki,0.0,False,,a,5,90,0,1319,85,652,92,0.0,0.0,Koiki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Burnley,Abd-Al-Ali Morakinyo Olaposi Koiki
156,,,172782,-1,1,-2,2,0,3,-0.8,-0.3,0,Josh,0.2,620,False,,,48,172782.jpg,1.0,Brownhill,0.0,False,,a,5,90,1,442,11,215,20,0.0,0.2,Brownhill,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,MID,Burnley,Josh Brownhill
157,100.0,100.0,82263,0,0,-4,4,3,2,8.5,8.0,6,Marcos,7.5,103,False,,2019-12-28T01:00:24.217758Z,61,82263.jpg,7.0,Alonso,4.1,False,,a,6,8,77,422511,37872,485138,2732,1.2,12.6,Alonso,858,4,3,5,7,0,0,0,3,0,0,8,264,306.4,230.1,230.0,76.5,DEF,Chelsea,Marcos Alonso
158,100.0,100.0,102380,0,0,0,0,1,2,2.5,2.0,6,Antonio,1.5,104,False,,2019-09-14T17:00:16.188229Z,60,102380.jpg,3.3,Rüdiger,0.6,False,,a,6,8,43,57063,1514,37996,1089,0.2,7.2,Rüdiger,1125,2,0,3,13,1,0,0,3,0,0,3,228,274.4,45.3,181.0,50.1,DEF,Chelsea,Antonio Rüdiger
159,100.0,100.0,41328,0,0,-2,2,2,2,3.5,3.0,6,César,2.5,105,False,,2019-12-22T19:30:15.441735Z,58,41328.jpg,3.3,Azpilicueta,6.0,False,,a,6,8,88,373669,7108,528608,3252,0.4,15.2,Azpilicueta,2419,2,3,5,38,0,0,0,0,0,0,7,494,666.6,484.3,364.0,151.7,DEF,Chelsea,César Azpilicueta
160,100.0,100.0,109533,0,0,-1,1,0,2,1.0,0.5,0,Emerson,0.0,107,False,,2019-09-08T20:30:10.510601Z,54,109533.jpg,1.3,Palmieri dos Santos,0.7,False,,a,6,8,18,178894,121,231158,285,0.0,3.3,Emerson,1020,0,0,1,21,0,0,0,3,0,0,0,179,207.6,298.4,225.0,73.1,DEF,Chelsea,Emerson Palmieri dos Santos
161,100.0,75.0,135363,0,0,-1,1,0,2,1.5,0.8,0,Andreas,0.5,108,False,,2020-03-02T14:00:17.092729Z,49,135363.jpg,1.5,Christensen,0.6,False,,a,6,8,22,64964,90,104764,330,0.1,4.5,Christensen,1256,0,0,2,24,0,0,0,5,0,0,0,222,247.2,48.4,63.0,35.9,DEF,Chelsea,Andreas Christensen
162,0.0,0.0,105700,0,0,-2,2,0,2,0.0,0.0,0,Davide,0.0,109,False,Joined Roma on loan until the end of the season on 21/8. - Expected back 01 Jul,2019-08-21T19:30:16.936375Z,43,105700.jpg,0.0,Zappacosta,0.2,False,,n,6,8,0,3347,6,27962,30,0.0,0.0,Zappacosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Chelsea,Davide Zappacosta
163,100.0,100.0,44346,1,-1,-4,4,0,4,6.2,5.7,6,Olivier,5.2,110,False,,2020-01-26T17:00:13.952099Z,66,44346.jpg,3.1,Giroud,2.1,False,,a,6,8,28,158191,37463,190354,2261,0.8,4.3,Giroud,438,2,1,3,7,0,0,0,0,0,0,3,88,96.4,93.3,202.0,38.7,FWD,Chelsea,Olivier Giroud
164,,,109745,0,0,-1,1,0,1,2.5,2.0,6,Kepa,1.5,111,False,,,54,109745.jpg,2.8,Arrizabalaga,4.3,False,,a,6,8,69,348151,4169,457549,1339,0.3,12.8,Kepa,2250,0,0,6,32,0,0,0,0,0,42,0,387,384.2,0.0,0.0,38.4,GK,Chelsea,Kepa Arrizabalaga
165,,,20310,0,0,-2,2,0,1,2.5,2.0,0,Willy,1.5,112,False,,,48,20310.jpg,1.8,Caballero,0.3,False,,a,6,8,7,10712,170,14909,1039,0.3,1.5,Caballero,360,0,0,0,7,0,0,0,0,0,9,0,49,80.0,0.0,0.0,8.0,GK,Chelsea,Willy Caballero
166,100.0,75.0,47431,0,0,-1,1,4,3,5.0,3.4,13,Willian,4.0,113,False,,2020-03-03T22:30:25.783399Z,69,47431.jpg,4.0,Borges Da Silva,4.1,False,,a,6,8,113,981223,62573,808600,5478,0.6,16.4,Willian,1923,5,6,8,21,0,0,0,3,0,0,16,483,561.4,792.7,657.0,201.2,MID,Chelsea,Willian Borges Da Silva
167,100.0,100.0,49579,0,0,-2,2,1,3,5.5,5.0,12,Pedro,4.5,114,False,,2020-02-22T21:30:18.487158Z,68,49579.jpg,3.3,Rodríguez Ledesma,1.3,False,,a,6,8,30,137401,10140,269821,723,0.7,4.4,Pedro,653,1,2,2,12,0,0,0,1,0,0,1,122,159.4,227.0,332.0,71.9,MID,Chelsea,Pedro Rodríguez Ledesma
168,100.0,100.0,126187,0,0,-2,2,0,3,1.0,0.5,0,Ruben,0.0,115,False,,2019-06-25T11:30:07.068350Z,63,126187.jpg,0.0,Loftus-Cheek,0.1,False,,a,6,8,0,3691,164,6434,335,0.0,0.0,Loftus-Cheek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Chelsea,Ruben Loftus-Cheek
169,0.0,0.0,209046,0,0,-7,7,0,3,0.0,0.0,0,Callum,0.0,116,False,Hamstring injury - Unknown return date,2020-02-17T22:00:17.141533Z,53,209046.jpg,2.6,Hudson-Odoi,0.5,False,,i,6,8,45,332324,30,322426,1836,0.0,8.5,Hudson-Odoi,768,1,4,2,12,0,0,0,1,0,0,3,172,204.8,310.5,323.0,83.6,MID,Chelsea,Callum Hudson-Odoi
170,100.0,100.0,88894,0,0,-4,4,1,3,6.5,6.0,12,Ross,5.5,117,False,,2019-10-19T16:00:15.801912Z,56,88894.jpg,2.8,Barkley,1.8,False,,a,6,8,37,119866,31237,462838,1447,1.0,6.6,Barkley,670,0,4,4,7,0,0,0,0,0,0,3,124,171.8,258.6,262.0,69.0,MID,Chelsea,Ross Barkley
171,0.0,0.0,85955,0,0,-1,1,1,3,0.0,0.0,0,Jorge Luiz,1.2,118,False,Suspended until 12 Apr,2020-02-29T17:00:18.261637Z,49,85955.jpg,3.1,Frello Filho,3.4,False,,s,6,8,81,644852,147,701151,19368,0.2,16.5,Jorginho,2009,4,3,4,32,0,0,0,10,0,0,9,470,541.0,390.3,156.0,109.1,MID,Chelsea,Jorge Luiz Frello Filho
172,75.0,0.0,116594,0,0,0,0,0,3,0.0,0.0,0,N'Golo,0.2,119,False,Thigh injury - 75% chance of playing,2020-02-17T22:00:17.154468Z,50,116594.jpg,2.7,Kanté,3.6,False,,d,6,8,49,410475,119,690210,3541,0.0,9.8,Kanté,1383,3,0,2,20,0,0,0,3,0,0,2,242,368.0,369.3,201.0,94.0,MID,Chelsea,N'Golo Kanté
173,0.0,0.0,199598,0,0,-1,1,0,3,0.0,0.0,0,Ethan,0.0,121,False,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,199598.jpg,0.0,Ampadu,0.0,False,,n,6,8,0,1683,7,2587,23,0.0,0.0,Ampadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Chelsea,Ethan Ampadu
174,75.0,25.0,176413,0,0,-6,6,1,3,0.2,0.1,0,Christian,0.0,431,False,Lack of match fitness - 75% chance of playing,2020-01-05T22:00:20.602971Z,69,176413.jpg,4.4,Pulisic,3.4,False,,d,6,8,70,1406043,115,1810998,1698,0.0,10.1,Pulisic,1069,5,3,3,19,0,0,0,0,0,0,5,217,335.6,271.9,719.0,132.7,MID,Chelsea,Christian Pulisic
175,75.0,0.0,91651,0,0,-2,2,0,3,1.5,0.0,0,Mateo,2.0,432,False,Achilles injury - 75% chance of playing,2020-03-03T22:30:27.442634Z,53,91651.jpg,2.3,Kovacic,0.9,False,,d,6,8,58,126009,61,156519,2132,0.4,10.9,Kovacic,1678,1,3,2,29,0,0,0,7,0,0,6,388,424.6,391.8,168.0,98.2,MID,Chelsea,Mateo Kovacic
176,100.0,100.0,103192,0,0,-3,3,0,2,2.2,1.7,5,Kurt,1.2,459,False,,2019-09-28T16:00:17.677906Z,47,103192.jpg,1.9,Zouma,1.5,False,,a,6,8,42,152336,911,273095,561,0.3,8.9,Zouma,1803,0,0,4,27,1,0,0,5,0,0,1,307,394.8,30.9,133.0,55.5,DEF,Chelsea,Kurt Zouma
177,75.0,0.0,173879,0,0,5,-5,4,4,0.0,0.0,0,Tammy,0.2,460,False,Ankle injury - 75% chance of playing,2020-02-28T14:00:22.022949Z,75,173879.jpg,5.2,Abraham,14.7,False,,d,6,8,131,5407565,397,4826170,65504,0.0,17.5,Abraham,1930,13,5,7,27,1,0,0,2,0,0,20,396,581.2,265.7,1077.0,191.5,FWD,Chelsea,Tammy Abraham
178,,,94245,0,0,-4,4,0,4,1.8,1.3,0,Michy,0.8,461,False,,,66,94245.jpg,1.8,Batshuayi,0.5,False,,a,6,8,28,96193,299,132723,454,0.1,4.2,Batshuayi,224,1,2,0,8,0,0,0,0,0,0,1,59,61.8,42.9,185.0,28.3,FWD,Chelsea,Michy Batshuayi
179,0.0,0.0,167767,0,0,-3,3,0,3,0.0,0.0,0,Robert Kenedy,0.0,462,False,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,52,167767.jpg,0.0,Nunes do Nascimento,0.0,False,,n,6,8,0,913,2,4607,5,0.0,0.0,Kenedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Chelsea,Robert Kenedy Nunes do Nascimento
180,75.0,100.0,184341,0,0,1,-1,1,3,3.0,3.5,6,Mason,3.0,463,False,Knock - 75% chance of playing,2020-03-08T17:30:18.062200Z,61,184341.jpg,3.8,Mount,15.3,False,,d,6,8,111,3998864,18994,3174405,31014,0.5,18.2,Mount,2296,6,5,7,33,0,0,0,3,0,0,8,424,547.0,668.6,857.0,207.4,MID,Chelsea,Mason Mount
181,100.0,100.0,225796,0,0,0,0,1,2,2.2,1.7,1,Reece,1.2,506,False,,2020-01-18T19:30:18.538805Z,50,225796.jpg,2.6,James,0.9,False,,a,6,8,45,127872,1379,73633,3001,0.2,9.0,James,1065,0,2,3,14,0,0,0,1,0,0,5,257,242.0,280.8,125.0,64.9,DEF,Chelsea,Reece James
182,100.0,100.0,194794,0,0,-2,2,2,2,1.2,0.7,0,Fikayo,0.2,529,False,,2020-01-03T16:00:15.512513Z,43,194794.jpg,3.2,Tomori,1.7,False,,a,6,8,48,815504,382,736243,2214,0.0,11.2,Tomori,1291,1,0,4,18,0,0,0,3,0,0,7,271,335.4,68.6,79.0,48.5,DEF,Chelsea,Fikayo Tomori
183,100.0,100.0,243568,0,0,0,0,0,3,1.8,1.3,3,Billy,0.8,533,False,,2020-01-03T16:00:15.525594Z,45,243568.jpg,1.7,Gilmour,0.2,False,,a,6,8,5,19456,11757,3178,402,0.2,1.1,Gilmour,99,0,0,1,1,0,0,0,0,0,0,0,18,13.0,26.3,3.0,4.2,MID,Chelsea,Billy Gilmour
184,0.0,0.0,209036,0,0,0,0,0,2,0.0,0.0,0,Addji Keaninkin Marc-Israel,0.0,545,False,Joined Swansea City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T11:00:15.069169Z,40,209036.jpg,0.0,Guehi,0.1,False,,n,6,8,0,6729,13,6828,57,0.0,0.0,Guehi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Chelsea,Addji Keaninkin Marc-Israel Guehi
185,,,223332,0,0,0,0,0,3,2.2,1.7,1,Faustino,1.0,630,False,,,45,223332.jpg,1.0,Anjorin,0.0,False,,a,6,8,1,27,27,4,4,0.2,0.2,Anjorin,19,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.2,9.0,1.0,MID,Chelsea,Faustino Anjorin
186,,,440323,0,0,0,0,0,4,2.2,1.7,1,Armando,1.0,631,False,,,45,440323.jpg,1.0,Broja,0.0,False,,a,6,8,1,82,82,8,8,0.2,0.2,Broja,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,FWD,Chelsea,Armando Broja
187,100.0,100.0,74230,1,-1,1,-1,2,2,9.7,9.7,6,Patrick,9.7,123,False,,2019-12-26T17:00:15.621945Z,56,74230.jpg,4.0,van Aanholt,5.5,False,,a,7,31,87,887118,18874,1011536,2667,1.8,15.8,van Aanholt,1892,3,0,7,24,1,0,0,0,0,0,8,404,397.6,387.0,202.0,98.7,DEF,Crystal Palace,Patrick van Aanholt
188,100.0,25.0,49413,0,0,0,0,1,2,0.0,0.0,0,James,0.0,124,False,,2020-02-08T14:30:24.788925Z,50,49413.jpg,2.7,Tomkins,0.3,False,,a,7,31,48,87397,8,74478,880,0.0,9.6,Tomkins,1582,1,1,3,23,0,0,0,5,0,0,4,260,384.0,27.7,121.0,53.3,DEF,Crystal Palace,James Tomkins
189,100.0,100.0,40784,0,0,0,0,0,2,0.0,0.0,0,Mamadou,0.0,125,False,,2020-01-02T14:30:15.443594Z,50,40784.jpg,0.9,Sakho,0.1,False,,a,7,31,7,4835,68,8868,30,0.0,1.4,Sakho,465,0,0,0,8,0,0,0,0,1,0,0,69,86.0,13.2,6.0,10.6,DEF,Crystal Palace,Mamadou Sakho
190,100.0,100.0,55494,0,0,-2,2,0,2,6.7,6.7,6,Joel,6.7,126,False,,2019-11-23T18:00:20.336284Z,43,55494.jpg,3.1,Ward,1.4,False,,a,7,31,62,309946,4491,278434,958,1.6,14.4,Ward,1570,0,1,6,18,0,0,0,3,0,0,7,282,267.6,86.9,32.0,38.7,DEF,Crystal Palace,Joel Ward
191,100.0,100.0,19188,0,0,-2,2,1,2,7.0,7.0,8,Scott,7.0,127,False,,2019-12-20T13:30:13.414607Z,43,19188.jpg,4.1,Dann,0.2,False,,a,7,31,37,16523,4738,21841,518,1.6,8.6,Dann,634,0,1,4,3,0,0,0,0,0,0,3,154,152.2,31.5,96.0,28.0,DEF,Crystal Palace,Scott Dann
192,100.0,100.0,58786,0,0,2,-2,0,2,0.0,0.0,0,Martin,0.0,128,False,,2020-02-07T13:30:18.972529Z,42,58786.jpg,3.4,Kelly,19.9,False,,a,7,31,64,1867781,2265,2028381,24111,0.0,15.2,Kelly,1547,0,1,6,16,0,0,0,0,0,0,4,288,305.4,96.5,15.0,41.7,DEF,Crystal Palace,Martin Kelly
193,100.0,100.0,54861,0,0,-3,3,0,4,2.3,2.3,1,Christian,2.3,129,False,,2019-12-26T17:00:15.649503Z,57,54861.jpg,1.6,Benteke,0.6,False,,a,7,31,33,39642,735,80705,617,0.4,5.8,Benteke,916,1,1,4,11,0,0,0,4,0,0,1,106,181.6,221.2,455.0,85.7,FWD,Crystal Palace,Christian Benteke
194,0.0,0.0,59125,0,0,-1,1,0,4,0.0,0.0,0,Connor,0.0,130,False,Joined Sheffield Wednesday on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T23:00:19.843392Z,44,59125.jpg,2.5,Wickham,1.9,False,,n,7,31,15,269300,33,487473,761,0.0,3.4,Wickham,90,1,1,0,2,0,0,0,0,0,0,2,48,59.8,34.5,64.0,15.8,FWD,Crystal Palace,Connor Wickham
195,100.0,100.0,40836,0,0,1,-1,3,1,9.0,9.0,10,Vicente,9.0,131,False,,2019-10-20T11:30:19.312033Z,51,40836.jpg,4.3,Guaita,2.1,False,,a,7,31,116,348827,7729,255380,1428,1.8,22.7,Guaita,2430,0,0,9,28,1,0,0,1,0,89,16,522,660.8,0.0,0.0,66.0,GK,Crystal Palace,Vicente Guaita
196,,,20066,0,0,-3,3,0,1,0.0,0.0,0,Wayne,0.0,132,False,,,42,20066.jpg,3.0,Hennessey,0.6,False,,a,7,31,6,19038,129,53625,258,0.0,1.4,Hennessey,180,0,0,0,4,0,0,0,0,0,13,0,42,87.4,0.0,0.0,8.7,GK,Crystal Palace,Wayne Hennessey
197,100.0,100.0,82403,0,0,-2,2,1,3,2.7,2.7,2,Wilfried,2.7,133,False,,2020-01-06T01:00:17.820409Z,68,82403.jpg,3.3,Zaha,9.6,False,,a,7,31,95,1140965,5982,1726881,12910,0.4,14.0,Zaha,2545,3,5,8,32,0,0,0,4,0,0,4,267,468.0,456.5,830.0,175.7,MID,Crystal Palace,Wilfried Zaha
198,100.0,100.0,66975,0,0,-3,3,1,3,0.3,0.3,1,Luka,0.3,134,False,,2020-02-22T17:30:19.523436Z,67,66975.jpg,2.7,Milivojevic,1.9,False,,a,7,31,62,62579,224,448125,443,0.0,9.3,Milivojevic,1985,2,1,6,26,0,0,0,9,0,0,7,300,361.6,437.7,151.0,95.0,MID,Crystal Palace,Luka Milivojevic
199,100.0,100.0,60252,0,0,-4,4,0,3,0.0,0.0,0,Andros,0.0,135,False,,2019-12-16T20:00:21.552659Z,56,60252.jpg,2.3,Townsend,0.9,False,,a,7,31,34,49676,90,221184,267,0.0,6.1,Townsend,791,1,1,3,12,0,0,0,0,0,0,0,141,167.8,132.8,70.0,37.1,MID,Crystal Palace,Andros Townsend
200,100.0,100.0,141020,0,0,-3,3,0,3,0.0,0.0,0,Max,0.0,136,False,,2020-01-11T20:30:19.086626Z,52,141020.jpg,1.4,Meyer,0.1,False,,a,7,31,18,4429,18,11303,32,0.0,3.5,Meyer,541,0,0,1,7,0,0,0,1,0,0,0,43,49.8,27.4,94.0,16.9,MID,Crystal Palace,Max Meyer
201,100.0,100.0,86417,0,0,-1,1,1,3,0.0,0.0,0,Jeffrey,0.0,137,False,,2019-12-07T20:00:14.825615Z,54,86417.jpg,2.9,Schlupp,0.1,False,,a,7,31,40,20121,27,26246,23,0.0,7.4,Schlupp,856,2,1,4,12,0,0,0,2,0,0,3,121,198.0,95.3,233.0,52.7,MID,Crystal Palace,Jeffrey Schlupp
202,100.0,100.0,50471,0,0,-3,3,0,3,3.7,3.7,6,James,3.7,138,False,,2019-11-03T16:30:17.881657Z,52,50471.jpg,2.7,McArthur,0.6,False,,a,7,31,75,43940,1430,118836,393,0.7,14.4,McArthur,2426,0,4,10,25,0,0,0,5,0,0,2,344,491.0,348.8,341.0,118.3,MID,Crystal Palace,James McArthur
203,100.0,100.0,55037,0,0,-1,1,0,3,2.7,2.7,2,Cheikhou,2.7,139,False,,2020-02-22T21:30:18.688171Z,49,55037.jpg,2.7,Kouyaté,0.2,False,,a,7,31,72,31090,442,29487,383,0.6,14.7,Kouyaté,1983,1,2,9,23,0,0,0,2,0,0,4,238,301.8,154.0,267.0,72.0,MID,Crystal Palace,Cheikhou Kouyaté
204,,,221275,0,0,-2,2,0,3,0.0,0.0,0,Luke,0.0,140,False,,,43,221275.jpg,0.0,Dreher,0.1,False,,a,7,31,0,12224,79,11132,155,0.0,0.0,Dreher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Crystal Palace,Luke Dreher
205,0.0,0.0,66838,0,0,-3,3,0,4,0.0,0.0,0,Cenk,0.7,146,False,Knee injury - Unknown return date,2020-03-04T17:00:25.915570Z,57,66838.jpg,2.4,Tosun,0.1,False,,i,7,31,24,27565,7,34804,388,0.1,4.2,Tosun,462,2,0,2,6,0,0,0,0,0,0,1,86,89.0,63.4,229.0,37.7,FWD,Crystal Palace,Cenk Tosun
206,100.0,100.0,50472,0,0,-2,2,0,3,2.0,2.0,3,James,2.0,157,False,,2020-03-01T19:30:23.056417Z,43,50472.jpg,1.3,McCarthy,0.8,False,,a,7,31,31,78417,2639,73252,1133,0.5,7.2,McCarthy,1170,0,0,2,16,0,0,0,6,0,0,0,151,202.6,190.8,61.0,45.6,MID,Crystal Palace,James McCarthy
207,,,80146,0,0,1,-1,1,4,6.0,6.0,6,Jordan,6.0,468,False,,,51,80146.jpg,3.9,Ayew,8.7,False,,a,7,31,108,1542586,37696,1190660,6616,1.2,21.2,Ayew,2382,8,2,11,27,0,0,0,5,0,0,19,366,479.2,314.0,718.0,150.7,FWD,Crystal Palace,Jordan Ayew
208,100.0,100.0,19419,0,0,-1,1,0,2,6.0,6.0,6,Gary,6.0,503,False,,2019-12-16T20:00:22.203812Z,44,19419.jpg,3.0,Cahill,1.4,False,,a,7,31,59,137600,3169,185767,774,1.4,13.4,Cahill,1800,0,1,6,26,0,0,0,1,0,0,3,331,396.2,38.7,273.0,71.1,DEF,Crystal Palace,Gary Cahill
209,0.0,0.0,175946,0,0,-5,5,0,3,0.0,0.0,0,Víctor,0.0,510,False,Loan deal ended on 13/1,2020-01-06T01:00:18.633384Z,45,175946.jpg,1.0,Camarasa,0.1,False,,u,7,31,1,4824,5,49423,67,0.0,0.2,Camarasa,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,MID,Crystal Palace,Víctor Camarasa
210,100.0,100.0,173954,0,0,0,0,0,3,0.7,0.7,0,Jairo,0.7,539,False,,2020-01-05T22:00:20.857953Z,45,173954.jpg,1.5,Riedewald,0.0,False,,a,7,31,15,2457,28,1772,37,0.2,3.3,Riedewald,608,0,0,0,7,0,0,0,0,0,0,0,89,93.2,38.4,25.0,15.7,MID,Crystal Palace,Jairo Riedewald
211,,,42525,0,0,0,0,0,1,0.0,0.0,0,Stephen,0.0,556,False,,,40,42525.jpg,0.0,Henderson,0.4,False,,a,7,31,0,42586,311,19517,592,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GK,Crystal Palace,Stephen Henderson
212,0.0,0.0,221272,-1,1,-1,1,0,2,0.0,0.0,0,Sam,0.0,578,False,Joined Hamilton on loan until the end of the season on 24/1. - Expected back 01 Jul,2020-01-24T15:00:18.535146Z,39,221272.jpg,0.0,Woods,0.0,False,,n,7,31,0,4687,441,3669,134,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Crystal Palace,Sam Woods
213,,,244723,0,0,0,0,0,2,0.0,0.0,0,Tyrick,0.0,579,False,,,40,244723.jpg,0.0,Mitchell,0.0,False,,a,7,31,0,2256,99,1468,110,0.0,0.0,Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Crystal Palace,Tyrick Mitchell
214,,,466955,0,0,0,0,0,3,0.0,0.0,0,Brandon,0.0,580,False,,,45,466955.jpg,1.0,Pierrick,0.0,False,,a,7,31,1,306,11,213,15,0.0,0.2,Pierrick,7,0,0,0,0,0,0,0,0,0,0,0,5,4.4,21.0,2.0,2.7,MID,Crystal Palace,Brandon Pierrick
